时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-06-18T17:22:07.110	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.051	0.180	-1.321	-12.512	-25.085	-0.854	176.79	-5.67	136.54	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:07.199	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.015	-0.138	-1.077	-139.526	-38.452	20.325	171.89	-4.15	134.63	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:07.319	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.020	-0.033	-0.955	24.658	10.071	33.081	164.70	-4.27	128.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:07.410	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.404	0.088	-0.847	129.517	-0.488	-138.367	171.74	-3.80	131.61	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:07.530	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.040	0.242	-0.882	31.006	8.179	-15.991	176.11	-2.44	139.66	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:07.589	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.023	0.117	-1.062	-7.568	-0.610	-22.827	176.72	-2.72	143.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:07.710	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.057	0.325	-1.245	-14.954	7.996	-36.011	176.25	-2.65	147.00	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:07.829	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.121	-0.092	-0.958	-63.721	29.480	108.948	172.66	-5.43	145.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:07.919	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.343	0.003	-0.954	-27.405	5.188	-6.775	165.55	-8.99	137.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.009	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.078	-0.049	-0.792	90.820	-17.883	-106.079	171.04	-7.18	146.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.129	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.132	0.346	-0.983	29.724	-7.080	-2.319	175.83	-5.20	151.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.189	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.161	0.041	-1.002	-9.644	-4.333	20.813	175.95	-4.99	150.35	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.310	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.039	0.183	-1.316	-21.973	-16.113	15.015	175.91	-3.63	152.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.399	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.012	-0.139	-1.142	-142.639	-12.878	18.188	170.49	-3.37	151.67	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.520	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.068	-0.025	-0.927	-12.878	8.362	-22.827	163.83	-5.05	148.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.609	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.122	0.007	-0.834	94.421	-2.747	-90.149	168.12	-3.43	155.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.730	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.005	0.216	-1.023	18.005	16.174	-57.251	173.21	-1.53	169.70	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.820	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.070	-0.008	-1.055	5.615	20.935	-99.243	173.98	-2.52	178.32	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:08.939	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.165	0.163	-1.007	9.827	13.977	-110.901	174.36	-2.64	-167.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.001	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.310	0.012	-1.048	24.170	13.733	-171.021	174.52	-3.38	-154.04	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.120	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.246	-0.032	-0.906	7.751	28.381	-135.742	175.25	-4.39	-141.90	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.209	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.313	-0.040	-0.952	10.620	33.569	-134.460	173.89	-5.94	-129.61	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.329	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.255	-0.061	-0.981	44.434	33.508	-161.438	174.59	-7.36	-114.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.419	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.263	0.012	-0.959	79.224	19.775	-143.616	178.53	-9.08	-100.29	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.539	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.241	0.062	-0.966	5.249	10.315	-99.792	179.63	-9.67	-82.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.599	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.198	0.004	-1.054	14.343	-6.348	-129.944	177.69	-9.49	-72.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.719	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.000	0.153	-0.915	-14.526	-7.568	-32.227	177.13	-8.55	-60.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.809	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.139	0.043	-0.967	13.428	-13.916	-33.752	175.79	-7.70	-60.12	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:09.930	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.211	0.126	-1.010	25.635	-5.615	-23.682	177.64	-6.28	-57.66	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.019	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.094	0.039	-0.989	-14.099	-5.920	14.038	177.99	-6.03	-56.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.139	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.097	0.042	-1.023	10.193	-8.667	-68.787	177.95	-5.14	-55.22	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.230	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.078	0.050	-0.945	8.667	-4.150	8.484	178.64	-4.56	-53.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.352	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.028	0.073	-0.959	31.799	-6.714	-31.555	-179.50	-3.88	-51.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.409	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.007	0.094	-0.980	9.460	-1.831	6.653	-177.56	-3.52	-49.74	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.530	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.102	0.070	-1.025	12.085	4.578	-6.836	-176.71	-3.60	-49.66	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.619	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.147	0.206	-1.307	-22.766	16.846	-27.283	-176.86	-4.41	-45.04	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.739	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.093	-0.068	-0.865	-46.692	33.447	73.242	-179.53	-7.39	-47.06	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.830	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.322	0.018	-0.906	-41.077	54.626	-15.808	171.49	-10.32	-52.82	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:10.949	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.202	-0.038	-0.805	73.792	-5.249	-85.876	171.39	-10.60	-43.58	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.011	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.268	0.059	-0.907	141.235	-7.263	-17.761	179.52	-9.33	-41.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.129	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.188	0.176	-0.963	-10.132	-5.188	37.415	-179.00	-8.10	-35.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.219	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.256	-0.041	-1.308	20.996	-30.945	-33.264	-179.29	-6.12	-39.54	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.339	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.043	0.068	-0.964	-72.571	-8.850	2.625	179.08	-4.39	-35.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.429	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.060	-0.013	-0.939	-85.938	-14.893	168.579	169.04	-4.15	-46.90	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.549	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.004	-0.011	-0.829	3.723	-4.395	-80.811	170.05	-5.17	-51.06	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.643	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.125	0.245	-0.878	27.710	-8.606	-131.470	178.06	-3.76	-38.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.759	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.042	0.032	-1.029	-21.301	2.014	26.245	-179.38	-4.13	-39.63	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.819	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.017	0.090	-1.270	-4.150	9.094	-48.645	179.32	-4.56	-38.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:11.940	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.042	-0.025	-0.929	-50.842	27.649	52.429	176.60	-7.62	-36.04	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.029	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.232	0.013	-0.946	-68.665	23.987	82.031	167.98	-11.00	-48.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.149	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.253	-0.024	-0.782	81.909	-9.949	-112.244	169.51	-10.93	-43.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.240	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.191	0.359	-0.862	7.263	-20.508	-128.174	175.95	-8.15	-36.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.359	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.172	0.066	-0.998	-11.414	-8.972	34.546	177.43	-7.29	-38.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.420	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.097	0.178	-1.121	11.658	-20.691	-31.189	178.86	-5.99	-38.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.540	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.096	0.016	-0.961	-44.922	-5.859	43.640	175.84	-4.92	-41.64	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.629	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.032	-0.037	-1.030	-95.459	-18.982	92.529	166.38	-4.95	-50.30	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.749	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.052	-0.002	-0.838	57.007	23.010	-34.241	166.82	-6.18	-52.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.839	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.041	0.272	-0.812	64.575	-18.799	-92.957	176.18	-5.21	-43.96	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:12.959	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.070	0.126	-0.910	4.028	-8.240	0.793	178.37	-4.87	-47.03	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.050	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.058	0.138	-1.056	7.507	4.822	-26.672	178.00	-4.81	-45.05	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.169	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.071	0.221	-1.312	-26.001	14.832	-39.734	177.02	-5.61	-41.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.229	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.086	-0.113	-0.926	-100.342	1.953	120.239	173.40	-7.59	-45.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.351	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.313	0.009	-0.907	19.165	-0.916	-18.616	168.23	-9.50	-52.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.440	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.032	0.056	-1.004	23.865	-20.447	-142.578	175.07	-6.67	-40.63	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.559	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.142	0.182	-0.896	-2.075	-1.343	2.258	176.24	-6.34	-39.48	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.650	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.112	0.040	-1.019	9.399	-12.146	46.143	175.87	-6.00	-42.82	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.769	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.077	0.241	-1.332	-25.757	-0.183	44.067	177.07	-5.21	-43.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.829	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.081	-0.115	-0.996	-104.858	-33.020	112.610	171.80	-4.33	-47.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:13.952	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.143	0.028	-0.950	25.696	3.113	-27.527	169.08	-5.71	-57.96	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.039	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.073	0.147	-0.950	27.527	-1.648	-112.671	175.16	-4.17	-50.14	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.159	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.089	0.109	-0.934	23.438	-3.174	-7.019	178.73	-4.33	-50.07	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.252	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.089	0.107	-1.113	-8.850	4.456	-13.794	179.08	-4.51	-47.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.370	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.239	0.157	-1.245	-40.894	18.860	-12.329	177.70	-6.48	-46.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.459	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.116	-0.071	-0.945	-129.883	2.563	119.446	171.07	-8.43	-51.80	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.581	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.229	-0.008	-0.877	46.814	-13.672	-81.665	168.28	-9.73	-55.04	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.639	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.309	0.205	-1.035	51.331	-17.334	-120.056	176.90	-7.38	-48.54	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.760	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.186	0.194	-0.918	-21.851	-0.793	44.617	177.96	-6.38	-47.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.849	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.396	0.083	-1.142	39.368	-4.578	-4.578	176.86	-6.16	-53.72	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:14.969	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.010	0.176	-0.980	-54.871	0.488	10.132	176.95	-4.80	-50.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.060	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.053	-0.001	-0.942	-33.325	7.935	153.198	167.36	-4.99	-59.82	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.180	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.165	0.015	-0.763	53.711	-6.104	-100.220	168.91	-5.50	-62.50	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.239	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.090	0.281	-0.828	61.279	5.188	-93.079	175.58	-3.71	-51.80	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.361	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.062	0.141	-1.038	-32.654	10.742	20.691	178.32	-4.28	-50.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.449	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.147	0.165	-1.215	15.259	40.710	-118.530	176.80	-5.49	-49.28	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.569	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.153	-0.071	-0.923	-78.430	20.325	33.203	174.04	-8.61	-47.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.660	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.240	0.003	-0.984	4.639	27.832	-9.094	165.92	-11.13	-52.80	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.779	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.146	-0.049	-0.816	117.798	-12.878	-50.964	171.36	-9.01	-46.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.869	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.048	0.365	-0.957	14.221	-4.578	35.767	175.80	-6.81	-41.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:15.991	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.167	-0.011	-1.040	2.869	-11.169	57.068	175.98	-6.51	-45.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.049	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.090	0.236	-1.215	3.113	-20.081	30.701	178.13	-5.01	-42.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.172	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.040	-0.108	-0.994	-119.934	-8.118	28.076	172.42	-4.68	-46.29	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.259	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.021	-0.006	-0.922	7.202	-2.441	25.024	164.10	-4.78	-52.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.380	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.280	-0.000	-0.844	141.846	13.611	-36.682	170.75	-5.37	-50.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.472	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.039	0.185	-0.978	31.738	1.221	24.902	177.97	-3.43	-40.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.591	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.002	0.088	-1.026	-28.809	8.301	-4.700	178.26	-3.74	-38.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.649	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.100	0.190	-1.194	23.010	15.991	-119.324	177.14	-3.85	-35.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.769	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.155	-0.051	-0.872	-29.114	22.705	-22.034	175.62	-5.99	-30.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.859	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.369	-0.005	-0.960	-44.312	58.105	-39.978	168.36	-9.22	-30.27	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:16.979	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.309	-0.047	-0.845	72.205	4.089	-116.394	168.90	-9.89	-19.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.070	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.130	-0.018	-0.938	143.494	1.038	-13.672	177.14	-8.16	-13.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.189	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.195	0.213	-0.948	7.935	-3.540	20.020	179.31	-7.25	-6.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.280	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.230	-0.009	-1.191	-1.587	-24.719	-33.447	179.06	-6.03	-6.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.402	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.178	0.195	-0.936	-39.063	-9.399	-23.743	177.58	-3.63	-3.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.459	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.063	-0.010	-0.949	-87.830	-11.597	79.407	168.12	-3.66	-7.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.579	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.200	-0.013	-0.874	89.966	6.287	-85.449	168.46	-4.44	-7.00	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.670	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.226	0.316	-0.802	49.866	-6.348	-120.850	177.69	-2.49	6.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.789	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.010	0.087	-0.940	-0.610	8.545	-32.898	179.17	-2.59	7.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:17.882	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.030	0.062	-1.042	8.972	5.371	-57.678	178.73	-3.32	8.95	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.000	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.161	0.218	-1.270	-17.273	21.606	-28.564	178.61	-5.04	14.19	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.059	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.125	-0.086	-0.882	-86.975	20.264	70.862	175.43	-7.74	13.49	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.182	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.484	-0.013	-0.937	8.606	34.058	-92.224	169.69	-11.61	12.89	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.270	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.193	-0.067	-0.874	78.369	-36.621	-83.984	174.29	-9.62	24.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.389	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.167	0.390	-0.860	10.254	-10.498	-157.715	-179.92	-7.73	30.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.480	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.175	-0.039	-1.024	-34.668	-4.333	39.246	-178.97	-7.77	29.61	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.600	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.185	0.020	-1.203	29.541	-35.156	-76.660	-178.75	-5.37	30.99	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.689	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.014	-0.068	-0.933	-96.924	-25.635	63.782	176.56	-3.00	31.06	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.813	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.043	0.017	-0.926	25.818	5.554	52.063	168.83	-2.24	19.13	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.870	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.041	-0.025	-0.753	98.267	12.634	-65.002	171.18	-1.45	23.85	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:18.989	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.134	0.349	-0.887	65.430	-12.817	-104.553	-178.58	-2.68	31.35	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:19.079	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.051	0.040	-1.012	-28.992	15.869	18.250	-178.93	-2.97	29.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:19.200	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.149	0.137	-1.280	7.507	32.227	-73.608	-179.84	-4.50	34.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:19.289	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.145	-0.083	-0.849	-65.369	35.828	86.365	177.58	-9.06	31.45	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:19.411	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.374	0.010	-0.936	-20.203	51.086	-74.646	168.79	-12.95	30.06	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
